finalWorth,age,industries,gender,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country
2100,43,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,60,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2100,66,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,76,Construction & Engineering,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2100,62,Metals & Mining,M,281.66,7.9,"$153,781,069,118",82.7,99
2100,40,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,41,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,65,Construction & Engineering,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,41,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,49,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,73,Finance & Investments,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
2100,75,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,70,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,68,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,73,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,55,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2100,56,Fashion & Retail,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2100,74,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,50,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,54,Construction & Engineering,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,69,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,64,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,80,Gambling & Casinos,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,53,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,57,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,72,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,49,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,57,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,80,Construction & Engineering,F,180.44,7.7,"$2,611,000,000,000",28.1,113
2000,94,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2000,49,Technology,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2000,62,Technology,M,116.48,2.8,"$246,489,245,495",64.1,100.7
2000,66,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2000,44,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,52,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,71,Diversified,M,113.27,0.7,"$543,649,976,166",49.3,99.8
2000,69,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,85,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,68,Real Estate,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,47,Metals & Mining,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2000,58,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,64,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,55,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,60,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,77,Real Estate,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,57,Technology,M,108.15,0.8,"$395,098,666,122",63.4,104.9
2000,77,Healthcare,M,112.33,1,"$268,761,201,365",88.2,100.2
2000,57,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,40,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,61,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,64,Manufacturing,M,113.27,0.7,"$543,649,976,166",49.3,99.8
2000,73,Real Estate,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2000,63,Finance & Investments,M,108.15,0.8,"$395,098,666,122",63.4,104.9
2000,73,Telecom,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,47,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,75,Finance & Investments,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2000,69,Metals & Mining,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2000,48,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,69,Service,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,53,Construction & Engineering,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2000,46,Metals & Mining,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2000,36,Metals & Mining,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2000,87,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,71,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2000,66,Media & Entertainment,M,114.11,2.2,"$592,164,400,688",67.8,100
2000,67,Fashion & Retail,F,112.85,1.4,"$3,845,630,030,824",70.2,104
2000,69,Technology,M,151.18,3,"$1,119,190,780,753",36.3,106.4
2000,77,Sports,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2000,76,Finance & Investments,M,113.27,0.7,"$543,649,976,166",49.3,99.8
2000,83,Finance & Investments,M,123.78,3.8,"$250,077,444,017",49.4,85.2
2000,37,Metals & Mining,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,82,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2000,57,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,57,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,73,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,48,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,46,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2000,59,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,74,Diversified,M,131.91,2.6,"$282,318,159,745",88.5,101.4
1900,56,Energy,M,112.33,1,"$268,761,201,365",88.2,100.2
1900,53,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,87,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1900,55,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1900,82,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1900,71,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,56,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,52,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,57,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,74,Diversified,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1900,60,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,57,Food & Beverage,F,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1900,67,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,63,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,73,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1900,68,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1900,90,Diversified,M,232.75,53.5,"$449,663,446,954",90,109.7
1900,59,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,81,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1900,39,Diversified,F,99.55,0.4,"$703,082,435,360",59.6,105.2
1900,81,Finance & Investments,M,141.54,3.6,"$1,258,286,717,125",40.2,105.8
1900,55,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,64,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,63,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,64,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,77,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,45,Finance & Investments,F,119.62,1.7,"$2,827,113,184,696",60,101.2
1900,60,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,85,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,61,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,56,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,69,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,62,Telecom,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1900,55,Technology,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1900,74,Food & Beverage,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1900,65,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1900,84,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1900,72,Finance & Investments,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,80,Fashion & Retail,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1900,66,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,53,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,81,Construction & Engineering,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,68,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,60,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,73,Finance & Investments,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1900,63,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,70,Diversified,F,129.61,2.5,"$376,795,508,680",35.5,107.5
1900,60,Manufacturing,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1900,64,Construction & Engineering,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1900,76,Fashion & Retail,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1900,90,Energy,M,101.87,0.2,"$209,852,761,469",136.6,99.6
1900,57,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1900,67,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,91,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,80,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1900,72,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,88,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,65,Finance & Investments,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1900,68,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1900,71,Manufacturing,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,43,Technology,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1800,51,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1800,75,Diversified,M,115.38,-0.7,"$183,466,208,791",17.9,103.8
1800,79,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,57,Real Estate,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1800,49,Fashion & Retail,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1800,59,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,58,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,78,Energy,M,202.92,7.9,"$56,045,912,952",63.1,108.5
1800,74,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,67,Diversified,M,188.73,5.6,"$30,641,380,604",12.4,142.1
1800,42,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,62,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,62,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1800,68,Media & Entertainment,M,115.91,2.6,"$909,070,395,161",85,104.2
1800,60,Construction & Engineering,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1800,59,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,78,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,78,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,86,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,77,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1800,80,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,86,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,58,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,63,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,72,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,57,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,68,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,46,Technology,M,102.51,0.3,"$24,564,647,935",75.9,99.3
1800,45,Diversified,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1800,52,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,67,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,33,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,43,Diversified,F,110.51,1.8,"$530,832,908,738",67,126.6
1800,47,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,69,Media & Entertainment,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1800,67,Media & Entertainment,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1800,75,Media & Entertainment,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1800,74,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,77,Technology,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1800,51,Real Estate,M,110.51,1.8,"$530,832,908,738",67,126.6
1800,39,Technology,M,115.91,2.6,"$909,070,395,161",85,104.2
1800,78,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,70,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,72,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1800,53,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,61,Media & Entertainment,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1800,80,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,46,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,76,Media & Entertainment,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1800,70,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,58,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1800,57,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,75,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,68,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1800,60,Fashion & Retail,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1800,64,Food & Beverage,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1800,73,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,62,Manufacturing,M,163.52,2.8,"$261,921,244,843",28.5,110.6
1800,67,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,46,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,53,Technology,M,115.91,2.6,"$909,070,395,161",85,104.2
1800,69,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1800,35,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,62,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,51,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,75,Metals & Mining,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1800,56,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,52,Healthcare,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,50,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1800,82,Fashion & Retail,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1800,60,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1800,70,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,67,Sports,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,51,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,85,Metals & Mining,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1700,57,Real Estate,M,115.91,2.6,"$909,070,395,161",85,104.2
1700,50,Media & Entertainment,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1700,77,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,61,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,79,Manufacturing,M,115.91,2.6,"$909,070,395,161",85,104.2
1700,83,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,53,Finance & Investments,M,116.48,2.8,"$246,489,245,495",64.1,100.7
1700,53,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,47,Finance & Investments,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1700,74,Automotive,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1700,75,Media & Entertainment,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1700,81,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,68,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1700,67,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,73,Fashion & Retail,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1700,83,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1700,49,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,73,Real Estate,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1700,66,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1700,64,Manufacturing,M,112.33,1,"$268,761,201,365",88.2,100.2
1700,68,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1700,90,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1700,71,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1700,72,Real Estate,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1700,52,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,62,Fashion & Retail,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1700,59,Fashion & Retail,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1700,87,Diversified,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1700,48,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,70,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,78,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,54,Food & Beverage,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,59,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,54,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,30,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,85,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,47,Technology,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1700,60,Fashion & Retail,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1700,74,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,73,Fashion & Retail,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1700,75,Manufacturing,F,180.44,7.7,"$2,611,000,000,000",28.1,113
1700,56,Fashion & Retail,M,123.78,3.8,"$250,077,444,017",49.4,85.2
1700,73,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,59,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1700,60,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,63,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,76,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,87,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,67,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,64,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1700,58,Healthcare,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1700,89,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1700,53,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,75,Real Estate,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1700,69,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,63,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,59,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,72,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,76,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,80,Energy,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1700,49,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,49,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,74,Telecom,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1700,49,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1700,53,Logistics,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1700,60,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,60,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,71,Construction & Engineering,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1600,83,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,71,Metals & Mining,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1600,56,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,66,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,50,Fashion & Retail,M,118.06,1.5,"$446,314,739,528",85.1,103.1
1600,89,Food & Beverage,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1600,47,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,38,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,62,Technology,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1600,55,Real Estate,M,115.34,2.7,"$105,422,304,976",46.6,98.7
1600,64,Construction & Engineering,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,82,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1600,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,69,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,68,Logistics,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1600,67,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,51,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,53,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1600,49,Metals & Mining,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1600,78,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,74,Fashion & Retail,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1600,54,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,45,Healthcare,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1600,78,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,73,Finance & Investments,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,88,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,72,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,58,Manufacturing,F,112.33,1,"$268,761,201,365",88.2,100.2
1600,70,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,89,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,69,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,60,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,59,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,65,Fashion & Retail,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1600,69,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,82,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,73,Manufacturing,M,118.06,1.5,"$446,314,739,528",85.1,103.1
1600,76,Logistics,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1600,74,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,68,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1600,70,Diversified,F,101.87,0.2,"$209,852,761,469",136.6,99.6
1600,45,Real Estate,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1600,66,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,57,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,46,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,51,Technology,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,80,Telecom,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1600,57,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,74,Real Estate,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
1600,77,Energy,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1600,69,Finance & Investments,F,108.15,0.8,"$395,098,666,122",63.4,104.9
1600,66,Automotive,M,118.06,1.5,"$446,314,739,528",85.1,103.1
1600,58,Finance & Investments,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1600,63,Finance & Investments,M,112.85,1.4,"$3,845,630,030,824",70.2,104
